歌名,歌手,語言,音圓代號,金嗓代號,弘音代號,集數,備註
好不了的傷忘不,,華語,602859,,,3009,
何罪之有,,華語,602860,,,3009,
紅塵歎,,華語,602861,,,3009,
花落塵埃(DJ阿卓版) House 宋熙銘,,華語,602862,,,3015,
季風來過,,華語,602863,,,3009,
驚奇的夢,,華語,602864,,,3009,
靜電,,華語,602865,,,3009,
局限,,華語,602866,,,3010,
可是我忘了,,華語,602867,,,3010,
潰散,,華語,602868,,,3010,
來時人間去時塵,,華語,602869,,,3010,
離愁(戲腔版),,華語,602870,,,3010,
路過人海,,華語,602871,,,3010,
旅行,,華語,602872,,,3010,
馬馬嘟嘟騎,,華語,602873,,,3010,
沒抓緊的愛,,華語,602874,,,3010,
冥,,華語,602875,,,3010,
命運賜我一個耳光,,華語,602876,,,3010,
南山北海 Hip-Hop ★ 陸三三,,華語,602877,,,3010,
難別,,華語,602878,,,3010,
你的婚禮,,華語,602879,,,3010,
你眼裡的光,,華語,602880,,,3010,
青虹,,華語,602882,,,3010,
是你嗎,,華語,602883,,,3012,
日落戀星河,,華語,602884,,,3010,
如一如你,,華語,602885,,,3010,
山河詩舊 抒情搖滾 ★ 殘雪,,華語,602886,,,3010,
傷痛的心誰來縫,,華語,602887,,,3010,
失約所有美麗風景,,華語,602888,,,3010,
手中的畫筆 Hip-Hop ★ 阮妍霏,,華語,602889,,,3010,
熟悉到陌生,,華語,602890,,,3010,
誦經人 Hip-Hop 邊靖婷 ★,,華語,602891,,,3010,
微風吹,,華語,602893,,,3010,
違,,華語,602894,,,3010,
唯你是青山,,華語,602895,,,3010,
我當你,,華語,602896,,,3010,
我們誰都不是神,,華語,602897,,,3010,
我喜歡你,,華語,602898,,,3010,
我以為,,華語,602899,,,3010,
誤會,,華語,602900,,,3010,
想你的時候唱一,,華語,602901,,,3010,
像個乞丐討著幸福,,華語,602902,,,3010,
這些年過得好累,,華語,602903,,,3012,
煙火灰,首情歌,華語,602904,,,3010,
野火,,華語,602905,,,3010,
野人,,華語,602906,,,3010,
一場大夢一場空,,華語,602907,,,3010,
一定是你不好,,華語,602908,,,3010,
一念破,,華語,602909,,,3010,
伊人未歸,,華語,602910,,,3010,
餘喘,,華語,602911,,,3010,
雨匆匆,,華語,602912,,,3010,
遠嫁,,華語,602913,,,3010,
月球引動潮汐,,華語,602914,,,3010,
再多一點點溫柔,,華語,602915,,,3010,
再無歸期無歸人,,華語,602916,,,3010,
再也沒有遇到他,,華語,602917,,,3010,
長歌盡,,華語,602918,,,3011,
只是覺得冷,,華語,602919,,,3011,
最可愛女孩 梭 ★ 糯米 Nomi,,華語,602920,,,3011,
江湖太深我太嫩,,華語,602921,,,3011,
不過是你,,華語,602922,,,3011,
我要你快樂,,華語,602923,,,3011,
只是少了你,,華語,602924,,,3011,
所有美好奔你而來,,華語,602925,,,3011,
小時候真傻,,華語,602926,,,3011,
路過人間三月的風,,華語,602927,,,3011,
大膽一點吧,,華語,602928,,,3011,
靠山山倒靠人人老,,華語,602929,,,3011,
你的好運就要來啦,,華語,602930,,,3011,
誰說,,華語,602931,,,3011,
一秒鐘,,華語,602932,,,3011,
別傻了姑娘,,華語,602933,,,3011,
海葬,,華語,602934,,,3011,
接納遺憾,,華語,602935,,,3011,
望君在閣樓 抒情搖滾 ★ 黎林添嬌,,華語,602936,,,3011,
還鄉,,華語,602937,,,3011,
無法預知的未來,,華語,602938,,,3011,
寂寞的人喝不醉,,華語,602939,,,3011,
愛是自由意志的,,華語,602940,,,3011,
跟風,,華語,602941,,,3011,
墜落,,華語,602942,,,3011,
悅人不如悅己,,華語,602943,,,3011,
"親愛的,你很了不",,華語,602944,,,3011,
總會有人來愛你,,華語,602945,,,3011,
人生太荒唐,,華語,602946,,,3011,
天是灰白色,,華語,602947,,,3011,
心跳比我先認出你,,華語,602948,,,3011,
他剛好寂寞,,華語,602949,,,3011,
生活不曾饒過誰,,華語,602950,,,3011,
我不怕(DJAh版),,華語,602951,,,3011,
我胖又怎麼樣 中板靈魂樂 ○ 代表【midi無人聲】 ★ 代表【原聲 或 原聲原影】 適用機型：S-2001(BD.IMSBP系列.N系列.N2系列.W系列),● 代表【midi+人聲伴唱】 利用人如欲使用本產品於「公開場所」使用，請逕洽集管團體或著 ◆ 代表【midi+原聲伴唱】 作財產權人取得「公播授權」後，始得合法使用 1 上述符號為【歌曲類型】依機型及功能而有所不同 發行日期 2025/02,華語,602952,,,3011,
我想擺爛,,華語,602953,,,3011,
喝醉以後才明白,,華語,602954,,,3011,
我吧,,華語,602955,,,3011,
蝴蝶與蝴蝶結,,華語,602956,,,3011,
天地拜,,華語,602957,,,3011,
如果你也正在聽,,華語,602958,,,3011,
白色橄欖樹,,華語,602959,,,3011,
最終劇情,起,華語,602960,,,3011,
圍獵,,華語,602961,,,3011,
陪你大夢一場,,華語,602962,,,3011,
她的城,,華語,602963,,,3011,
初聽,,華語,602964,,,3011,
我樂意這樣活,,華語,602965,,,3011,
不被認可的花,,華語,602966,,,3011,
等我聽完這首離,,華語,602967,,,3012,
巫山月,,華語,602968,,,3012,
江湖少年游,,華語,602969,,,3012,
阿Ｑ,,華語,602970,,,3012,
林黛玉玩ＤＪ,,華語,602971,,,3012,
誰又能說給你聽,,華語,602972,,,3012,
假裝愛我,,華語,602973,,,3012,
慢慢我,,華語,602974,,,3012,
給我的心又給別人,,華語,602975,,,3012,
戲子,,華語,602976,,,3012,
親密朋友,,華語,602977,,,3012,
清晨有粥 黃昏有酒,,華語,602978,,,3012,
偷渡凡間 抒情搖滾 ★ 盧盧快閉嘴,,華語,602979,,,3012,
無關的人,,華語,602980,,,3012,
聽風的秘密,,華語,602981,,,3012,
無言,,華語,602982,,,3012,
香煙到頭終是灰,,華語,602983,,,3012,
提筆寫相思,,華語,602984,,,3012,
吹安靜的風,,華語,602985,,,3012,
我歎,,華語,602986,,,3012,
一程傷悲,,華語,602987,,,3012,
一笑了之,女孩,華語,602988,,,3012,
他要去保護別的,,華語,602989,,,3012,
為你搖撼 Hip-Hop 戴羽彤 ★,,華語,602990,,,3012,
一場相遇一生回憶,,華語,602991,,,3012,
失你,,華語,602992,,,3012,
月落烏啼 抒情搖滾 承桓 ★,,華語,602993,,,3012,
不遺憾了吧 抒情搖滾 ★ 林澤勳,,華語,602994,,,3012,
可是你啊 抒情搖滾 ★ 蘇星婕.pro,,華語,602995,,,3012,
想知道,,華語,602996,,,3012,
耳光,,華語,602997,,,3012,
他知道,,華語,602998,,,3012,
怎麼治癒,,華語,602999,,,3012,
奶奶的歌謠,,華語,603000,,,3012,
我希望,,華語,603001,,,3012,
不想要了,,華語,603002,,,3012,
在失去你的夜裡,,華語,603003,,,3012,
一千零一個夜晚,,華語,603004,,,3012,
婚紗,,華語,603005,,,3012,
天下似無情,,華語,603006,,,3012,
日落的告白 House 李飄飄 ★,,華語,603007,,,3012,
他明明,,華語,603008,,,3012,
影子,,華語,603009,,,3012,
一個人的心事,,華語,603010,,,3012,
你看一晃又一秋,,華語,603011,,,3012,
南半球愛上北極星,,華語,603012,,,3012,
落日劫,,華語,603013,,,3012,
蝴蝶效應,,華語,603014,,,3013,
逃離,,華語,603015,,,3013,
Bad Tony,,華語,603016,,,3013,
對的人站在前途裡,,華語,603017,,,3013,
少年為何去遠方,,華語,603018,,,3013,
某年某月某日,,華語,603019,,,3013,
紅燭守故里 中板靈魂樂 ★ 文夫,,華語,603020,,,3013,
親愛的你呀,,華語,603021,,,3013,
如若人間是樂土,,華語,603022,,,3013,
風吹過的那一頁,,華語,603023,,,3013,
那樣一個你,,華語,603024,,,3013,
觸不到的雪 中板靈魂樂 焦七七 ★,,華語,603025,,,3013,
寫給失敗者的歌,,華語,603026,,,3013,
思無涯,,華語,603027,,,3013,
秋天晚風,,華語,603028,,,3013,
銀河落入月光海,,華語,603029,,,3013,
破碎的她,,華語,603030,,,3013,
不要再試探,,華語,603031,,,3013,
借位,,華語,603032,,,3013,
舊賬,,華語,603033,,,3015,
風的約定,,華語,603034,,,3013,
你並不需要我愛你,,華語,603035,,,3013,
只是遺憾,,華語,603036,,,3013,
假裝不在乎,,華語,603037,,,3013,
自己騙自己,,華語,603038,,,3013,
思風思雨也思你,,華語,603039,,,3013,
回憶的風輕輕吹,,華語,603040,,,3013,
無所保留 搖滾 ★ 趙希予,,華語,603041,,,3013,
少女祭,,華語,603042,,,3013,
晚睡,,華語,603043,,,3013,
別把我忘記,,華語,603044,,,3013,
悲傷慣性,,華語,603045,,,3013,
只願是你,,華語,603046,,,3013,
任憑我,,華語,603047,,,3013,
我已經看透了,,華語,603048,,,3013,
我在等一場雨 中板靈魂樂 羊羊 ★,,華語,603049,,,3013,
我沒有港灣避風,,華語,603050,,,3013,
我想我會一直孤單,,華語,603051,,,3013,
風的憂傷只有雲知道 中板靈魂樂 ★ 常超凡,,華語,603052,,,3013,
我在秋風之中等你(花開花落花無悔),,華語,603053,,,3013,
掙脫月老的線,,華語,603054,,,3013,
愛你的我著了你的魔(DJ浩然版) House ★ 常超凡,,華語,603055,,,3013,
睡不著的夜晚我都在想,,華語,603056,,,3013,
不富也鎮宅 梭 ★ 洛先生,,華語,603057,,,3013,
左耳進右耳出,,華語,603058,,,3013,
你不要回頭,,華語,603059,,,3013,
下輩子別再讓我遇見你(DJ浩然版) Techno 侯澤潤 ★,,華語,603060,,,3013,
不脫長衫,,華語,603061,,,3013,
不該為你動了情,,華語,603062,,,3013,
什麼破歌,,華語,603063,,,3013,
反正路也要一人走 中板靈魂樂 程晶晶,,華語,603064,,,3015,
手寫愛情,,華語,603065,,,3014,
月亮對我說她累了,,華語,603066,,,3014,
世界以痛吻我,,華語,603067,,,3014,
半念,,華語,603068,,,3014,
去你想去的地方 Hip-Hop ○ 代表【midi無人聲】 ★ 代表【原聲 或 原聲原影】 適用機型：S-2001(BD.IMSBP系列.N系列.N2系列.W系列),● 代表【midi+人聲伴唱】 利用人如欲使用本產品於「公開場所」使用，請逕洽集管團體或著 ◆ 代表【midi+原聲伴唱】 作財產權人取得「公播授權」後，始得合法使用 1 上述符號為【歌曲類型】依機型及功能而有所不同 發行日期 2025/05,華語,603069,,,3014,
刪(句句是遺憾),,華語,603070,,,3014,
最痛不是分開那一刻,,華語,603071,,,3014,
李白的酒蘇軾的柳,,華語,603072,,,3014,
愛像秋天的落葉,,華語,603073,,,3014,
願你心中有愛眼中有光,,華語,603074,,,3014,
你別著急 先愛自己,,華語,603075,,,3014,
那個我只敢想念不敢打擾的人 中板靈魂樂 ○ 代表【midi無人聲】 ★ 代表【原聲 或 原聲原影】 適用機型：S-2001(BD.IMSBP系列.N系列.N2系列.W系列),● 代表【midi+人聲伴唱】 利用人如欲使用本產品於「公開場所」使用，請逕洽集管團 ◆ 代表【midi+原聲伴唱】 體或著作財產權人取得「公播授權」後，始得合法使用 上述符號為【歌曲類型】依機型及功能而有所不同 2 發行日期 2025/05,華語,603076,,,3014,
我想去吹吹曠野的風 搖滾 ★ 徐劍秋,,華語,603077,,,3014,
我可以對你好也可以不打擾,,華語,603078,,,3014,
南方的秋落不下北方的葉 中板靈魂樂 ★ 王一一,,華語,603079,,,3014,
總有些人,,華語,603080,,,3014,
等不到錯過的你,,華語,603081,,,3014,
願你不爭不搶眼裡有光,,華語,603082,,,3014,
凡事靠自己 風生又水起,,華語,603083,,,3014,
餘生很貴 請別浪費,,華語,603084,,,3014,
總會有人值得你期待,,華語,603085,,,3014,
活在當下就好 不要預支煩惱,,華語,603086,,,3014,
我來人間溜個彎,,華語,603087,,,3014,
你管我胖不胖 梭 ★ 文夫,,華語,603088,,,3014,
海花,,華語,603089,,,3014,
穿過雲層的思念,,華語,603090,,,3014,
沒有天生的好命,,華語,603091,,,3015,
騙人,,華語,603092,,,3014,
眼淚凍結,,華語,603093,,,3014,
各自相安 Hip-Hop 胡 66 ★,,華語,603094,,,3014,
最晚的風,,華語,603095,,,3014,
我把愛都輸光,,華語,603096,,,3014,
也許,,華語,603097,,,3014,
保持微笑 抒情搖滾 ★ 陳默之,,華語,603098,,,3014,
接納,,華語,603099,,,3014,
暫停鍵,,華語,603100,,,3014,
酒淚 中板靈魂樂 ★ 雪二,,華語,603101,,,3014,
憾情,,華語,603102,,,3014,
原諒,,華語,603103,,,3014,
就忘了,,華語,603104,,,3014,
聽雪,,華語,603105,,,3014,
是你,,華語,603106,,,3014,
暗戀快樂,,華語,603107,,,3014,
不錯過,,華語,603108,,,3014,
勇敢 抒情搖滾 ★ 丁芙妮,,華語,603109,,,3014,
不打擾 中板靈魂樂 ★ 夏婉安,,華語,603110,,,3014,
細雨 中板靈魂樂 ★ 阿 YueYue,,華語,603111,,,3014,
智者不入愛河 Hip-Hop coco這個李文 ★,,華語,603112,,,3014,
招惹,,華語,603113,,,3014,
放晴 Hip-Hop ★ 夏婉安,,華語,603114,,,3014,
愛你過了頭 House 喬浚丞. ★ 王宇宙 Leto,,華語,603115,,,3014,
代替,,華語,603116,,,3015,
不是所有人都會值得等,,華語,603117,,,3015,
把心放寬 把事看淡,,華語,603118,,,3015,
從風那聽說,,華語,603119,,,3015,
把錢全花光 抒情搖滾 承桓,,華語,603120,,,3015,
茶涼換酒 House 高桐,,華語,603121,,,3015,
沉默著再見,,華語,603122,,,3015,
從前你後來你,,華語,603123,,,3015,
定奪,,華語,603124,,,3015,
風停了就該說再見 Hip-Hop 蘇譚譚,,華語,603125,,,3015,
枯木也會逢春開花,,華語,603126,,,3015,
來這人間,,華語,603127,,,3015,
爛泥走出花,,華語,603128,,,3015,
女孩兒,,華語,603129,,,3015,
傷人的是情不是酒,,華語,603130,,,3015,
我不等雨停 Hip-Hop 孟維來,,華語,603131,,,3015,
優勝劣汰的愛,,華語,603132,,,3015,
遇見過就好,,華語,603133,,,3015,
海上濃霧 抒情搖滾 魚兒七,,華語,603134,,,3015,
高攀,,華語,603135,,,3015,
總會有人,,華語,603136,,,5311,
我會等,,華語,603137,,,5311,
最最好的朋友,,華語,603138,,,3015,
下一次哭,,華語,603139,,,3015,
傷情歌,,華語,603140,,,3015,
灰色華爾滋,,華語,603141,,,3015,
她的故事,,華語,603142,,,3016,
受傷,,華語,603143,,,3016,
不說,,華語,603144,,,3017,
我們,,華語,603145,,,3018,
一千步的距離,,華語,603147,,,3019,
這一生回憶有你就足夠,,華語,603148,,,3015,
我是你的第幾個男人 抒情搖滾 一隻舟,,華語,603151,,,3015,
愛你我不管對錯,,華語,603152,,,3016,
深不見底的悲,,華語,603153,,,3015,
愛上一個夢,,華語,603154,,,3015,
可不可以放棄你,,華語,603155,,,3015,
沒那麼堅強,,華語,603156,,,3016,
修女的傷,,華語,603157,,,3016,
出牆,,華語,603158,,,3015,
青蛙王子,,華語,603159,,,3015,
我願做一棵樹,,華語,603160,,,3015,
相愛容易相處難,,華語,603161,,,3016,
愛情小說 華爾滋 尚文婷,,華語,603162,,,3016,
心上人,,華語,603163,,,3017,
龍蝦盛宴 抒情搖滾 REID伯虎,,華語,603164,,,3016,
唱給愛情,,國語,603165,,,3018,
戀歌,,華語,603166,,,3018,
意外的邂逅,,華語,603168,,,3015,
再多的愛,,華語,603169,,,3020,
我在回憶裡等你,,華語,603170,,,3016,
啃老族,,華語,603171,,,3015,
窮小子和假小子,,華語,603172,,,3015,
掛了吧 搖滾 LBI利比,,華語,603173,,,3016,
夜闌珊,,華語,603174,,,3016,
煙花,,華語,603175,,,3017,
過了幾年,,國語,603176,,,3018,
讓我挽著你的手,,華語,603177,,,3015,
另一個自己,,華語,603178,,,3016,
明年今日,是他,華語,603179,,,3020,
不敢,,華語,603180,,,3019,
寄生,,華語,603181,,,3015,
玩偶,,華語,603182,,,3016,
小自由,,華語,603183,,,3021,
What's your name,,華語,603184,,,3015,
我怎麼樣 Hip-Hop 郭小萍,,華語,603185,,,3015,
叫你別太難過,,華語,603186,,,3016,
９２７７,,華語,603187,,,3017,
晚安,,華語,603188,,,3015,
我們都錯了,,華語,603189,,,3017,
陽光正好 中板靈魂樂 霍贊臣,,華語,603190,,,3017,
我且乾杯,,華語,603191,,,3017,
一個人的時候,,華語,603192,,,3017,
那個女孩,,華語,603193,,,3017,
小孩,,華語,603194,,,3018,
我是宅女 梭 劉陽陽,,華語,603195,,,3015,
心安,,華語,603196,,,3016,
背影,,華語,603197,,,3017,
就像花兒開,,華語,603198,,,3016,
初遇,,華語,603199,,,3016,
今夜的風,,台語,603200,,,3018,
不記得,,華語,603201,,,3018,
快三十歲,,華語,603202,,,3019,
燃燒的火鳥,,華語,603203,,,3017,
欠你的歌 見你,,華語,603205,,,3017,
想起了你,,華語,603206,,,3019,
煙圈,,華語,603207,,,3018,
你住的城市不下雪,,華語,603208,,,3015,
初更過,,華語,603209,,,3022,
為什麼要喝醉 抒情搖滾 利用人如欲使用本產品於「公開場所」使用，請逕洽集管團體或,,華語,603210,,,3015,
圍城,,華語,603211,,,3018,
沒有魚,,華語,603212,,,3018,
因為有愛,,台語,603213,,,3018,
你是我的夢,,國語,603214,,,3018,
春風和煦春風寒,,華語,603215,,,3018,
黎明前的黑暗,,華語,603217,,,3015,
情人節的情人劫,,華語,603218,,,3017,
梧桐樹,,華語,603220,,,3018,
怎麼能忘了,,華語,603221,,,3018,
愛不用太禮貌,,華語,603222,,,3018,
說分手不可以,,華語,603223,,,3019,
我們都還太年輕,,華語,603225,,,3020,
DANCE,,華語,603226,,,3019,
不想回家,,華語,603227,,,3019,
采,,華語,603228,,,3020,
迷戀,,華語,603229,,,3021,
How can I do,,華語,603230,,,3021,
Miss you,,華語,603231,,,3022,
君所見,,華語,603232,,,3018,
等愛回來,,國語,603233,,,3018,
當初的回憶,,華語,603234,,,3018,
倦思,,華語,603235,,,3019,
最後一個擁抱,,華語,603236,,,3019,
戀愛配方,,華語,603237,,,3019,
無條件愛你,,華語,603238,,,3018,
蒼天饒過誰,,華語,603241,,,3018,
故里是你,,台語,603242,,,3018,
我是你翻了一半的書,,華語,603243,,,3018,
夢很甜 Hip-Hop 陳維傑 想入非非,,華語,603244,,,3016,
最佳,,華語,603245,,,3019,
我最親愛的,,華語,603246,,,3019,
人間四月天,,華語,603247,,,3019,
早安寶貝,,華語,603248,,,3019,
哈士奇,,華語,603249,,,3019,
挺好,,華語,603250,,,3020,
Follow You 梭 童隆豪,,台語,603252,,,3019,
Love story,,台語,603253,,,3020,
Remember,,台語,603254,,,3020,
殘留的溫柔,,華語,603255,,,3019,
爺爺的菜園,,華語,603256,,,3020,
時光與夢 抒情搖滾 利用人如欲使用本產品於「公開場所」使用，請逕洽集管團體或,,華語,603257,,,3020,
兵語,,華語,603258,,,3017,
如果愛你,,華語,603259,,,3019,
小星星,,華語,603260,,,3020,
有你的夜 親愛的你可知我有 梭 周林楓 程響 多麼思念你,,華語,603261,,,3017,
Hurt Inside,,華語,603262,,,3020,
寫給我們,,華語,603263,,,3020,
堅強的模樣,,華語,603264,,,3020,
巨蟹座,,華語,603265,,,3019,
來日不方長,,華語,603266,,,3020,
夜變亮,,華語,603267,,,3020,
獨孤天下,,華語,603268,,,3017,
漸漸的,,華語,603269,,,3017,
夏至你未至,,華語,603271,,,3020,
想你的夜 中板靈魂樂 李群州,,華語,603272,,,3017,
做一個勇敢少年,,華語,603273,,,3020,
原來你說的朋友就,,華語,603274,,,3020,
現在的我們,,華語,603275,,,3017,
短髮姑娘,,華語,603276,,,3017,
再深,,華語,603277,,,3019,
Spoil me,,華語,603278,,,3019,
我是一條小魚,,華語,603279,,,3020,
就這樣在一起,,華語,603280,,,3020,
春天,,華語,603281,,,3017,
故事,,華語,603282,,,3021,
山楂樹之戀,,華語,603283,,,3021,
生活,,華語,603284,,,3021,
身體音階歌,,華語,603285,,,3017,
Being So Long,,台語,603286,,,3019,
洛克公園,,華語,603287,,,3021,
因為什麼 我的眼睛你的心事,,華語,603288,,,3020,
致我愛的女孩,,華語,603289,,,3017,
天命,,華語,603290,,,3019,
十年,,華語,603292,,,3020,
遠方的你,,華語,603293,,,3021,
為你歌唱,,華語,603294,,,3021,
不敢期望,,華語,603295,,,3021,
把你圈在心裡面,,華語,603296,,,3016,
不是非愛不可,,華語,603297,,,3017,
曾,,華語,603298,,,3021,
雨後的寧靜,,華語,603299,,,3021,
你知道的,,華語,603300,,,3021,
妄想,,華語,603301,,,3021,
grow up,,華語,603302,,,3019,
MY PEACH GIRL,,華語,603303,,,3020,
猜不透的謎題,,華語,603304,,,3019,
我想說愛你,,華語,603305,,,3021,
孤單城市,,台語,603306,,,3018,
魔獸日記,,華語,603307,,,3019,
七月的傷,,華語,603308,,,3019,
我的小時候,,華語,603309,,,3021,
西安故事,,華語,603310,,,3019,
那片光輝,,華語,603311,,,3021,
匆匆,,華語,603312,,,3019,
你來過我心裡,,華語,603313,,,3016,
不想說太多,,華語,603314,,,3017,
走好自己的路,,華語,603315,,,3021,
懂事的年紀,,華語,603316,,,3022,
四季沒了你,,華語,603317,,,3019,
界牆,,華語,603318,,,3019,
煙酒朋友,,華語,603319,,,3017,
放手讓你飛,,華語,603320,,,3018,
生活需要慢節奏,,華語,603321,,,3021,
一個人的回憶裡,,華語,603322,,,3016,
少年的你,,華語,603323,,,3019,
你也知道我,,華語,603324,,,3021,
袈裟,,華語,603325,,,3020,
I wanna know,,華語,603326,,,3019,
嶼你,,華語,603327,,,3021,
破碎的夜,,華語,603328,,,3021,
銀河系,,華語,603329,,,3020,
失眠毒藥 Hip-Hop 勵志豪,,華語,603330,,,3021,
天黑得早,,華語,603331,,,3017,
一萬個藉口,,華語,603332,,,3019,
別痛,,華語,603333,,,3017,
刪不掉的回憶,,華語,603334,,,3021,
尾聲,,華語,603335,,,3021,
你像花,,華語,603336,,,3021,
誤入迷途,,華語,603337,,,3021,
1998,,華語,603338,,,3019,
世界這麼大還是遇,,華語,603339,,,3017,
你離開於七月,,華語,603340,,,3022,
好愛好散,,華語,603341,,,3021,
神秘先生,,華語,603342,,,3022,
恨透愛情,,華語,603343,,,3022,
抹不去的回憶,,華語,603344,,,3019,
物是人非 抒情搖滾 張澤熙,,華語,603345,,,3020,
萬歲,,華語,603346,,,3022,
回頭有我,,華語,603347,,,3016,
如果不能在一起,,華語,603348,,,3018,
偽執念,,華語,603349,,,3022,
下一個,,華語,603350,,,3022,
多期待,,華語,603351,,,3021,
曲終人未散,,華語,603352,,,3022,
不再等候的姑娘,,華語,603353,,,3016,
江南多雨時,,華語,603354,,,3022,
當年的我們,,華語,603355,,,3021,
當心交給了孟婆,,華語,603356,,,3022,
前程似錦 Folk 一麼,,華語,603357,,,3017,
清流,,華語,603358,,,3020,
一花一世界,,華語,603359,,,3020,
最佳默契,,華語,603360,,,3021,
把劍問天,,華語,603361,,,3017,
翻滾吧熱浪,,華語,603362,,,3018,
１８歲,,華語,603363,,,3016,
智者不入愛河(DJ沈念版),,華語,603364,,,3018,
一念之差（DJ沈念版）,,華語,603365,,,3019,
四季予你,,華語,603366,,,3022,
問心無愧,,國語,603367,,,3018,
不要跌倒,,華語,603368,,,3017,
一錯再錯,,華語,603369,,,3021,
餘生能否再見,,華語,603370,,,3022,
夢醒時又想起你,,華語,603371,,,3017,
等你歸來,,華語,603372,,,3022,
那段悲傷的路程,,華語,603373,,,3021,
夜的寂寞 Hip-Hop 利用人如欲使用本產品於「公開場所」使用，請逕洽集管團體或,,華語,603374,,,3021,
長街萬象,,華語,603375,,,3022,
朝暮裡,像太陽一樣陪著你,華語,603377,,,3022,
聆聽過往的人,,華語,603379,,,3022,
為何偏偏是我為情,,華語,603380,,,3022,
瓜不瓜,,華語,603381,,,3016,
時光洪流,,國語,603383,,,3018,
故人尋,,華語,603384,,,3021,
一見傾心 如果最後我們不能在一起,,華語,603385,,,3018,
觀月,,華語,603386,,,3021,
希望的光,,華語,603387,,,3020,
孤陋寡聞,,華語,603388,,,3021,
滿城絮,所困,華語,603389,,,3022,
視而不見,,華語,603390,,,3020,
錯過愛情錯過你,,華語,603391,,,3022,
浮世夢,,華語,603392,,,3016,
許你,,華語,603393,,,3022,
愛情不是一把牌,,華語,603394,,,3018,
雪中行 因為一個人，愛上一座城,,華語,603395,,,3018,
三月清風吹,,國語,603396,,,3018,
撲蝶,,華語,603397,,,3022,
欲問菩提,,華語,603398,,,3022,
後來呢,,華語,603399,,,3022,
遇見你時風好甜,,華語,603400,,,3019,
人間煙火,,華語,603401,,,3022,
國色天香,,華語,603402,,,3016,
南京南北京北,,華語,603403,,,3017,
煙雨,,華語,603404,,,3022,
可惜,,華語,603405,,,3022,
一鍵還原,,華語,603406,,,3018,
一切從簡,,華語,603407,,,3019,
墜落幻境,,華語,603408,,,3022,
奧利給,,華語,603409,,,3020,
再傷你一次,,華語,603411,,,3021,
愛恨穿腸 梭 宋熙銘,,華語,603412,,,3016,
自罰三杯,第57次取消發送,華語,603413,,,3020,
傷了許多年,,華語,603414,,,3020,
我也很抱歉,,華語,603415,,,3020,
北京的夏天,,華語,603416,,,3017,
風車站台,,華語,603418,,,3023,
戀愛關係,,華語,603419,,,3017,
流浪兄弟,,華語,603420,,,3022,
我已成魔（新版） 抒情搖滾 楚小襄,,華語,603421,,,3019,
幻影,,華語,603423,,,3022,
願你餘生晴空萬里,,華語,603424,,,3019,
輕嗅青梅,,華語,603426,,,3022,
後來,,華語,603428,,,3018,
不就,,華語,603429,,,3021,
我會將你抱緊,,華語,603430,,,3021,
拯救陰雨,,華語,603431,,,3021,
到這吧,,華語,603433,,,3016,
江水悠悠,,華語,603434,,,3017,
都市霓虹,,台語,603435,,,3021,
風,,華語,603436,,,3020,
Say Love You,,華語,603437,,,3021,
庸人自擾,,國語,603438,,,3018,
小心願,,華語,603439,,,3020,
人間,,華語,603440,,,3022,
一輪明月,,華語,603441,,,3018,
燃燒,,華語,603442,,,3022,
love,,華語,603443,,,3022,
剩夏,,華語,603444,,,3022,
煮酒問月,,華語,603446,,,3022,
是否,,華語,603447,,,3022,
止寂,,華語,603448,,,3022,
風和海,,華語,603449,,,3016,
你剛分手 Hip-Hop 程響,,華語,603450,,,3017,
十八彎,,華語,603451,,,3020,
魚死網破,,華語,603452,,,3020,
淡忘,,華語,603453,,,3017,
秋分,,華語,603454,,,3022,
萬物可期,,華語,603455,,,3021,
執迷幻覺,,華語,603456,,,3022,
深情種子,,華語,603457,,,3022,
等風吹,,華語,603458,,,3016,
悸動,,華語,603459,,,3022,
可以沒有我,,華語,603460,,,3022,
寒蟬不知深秋,,華語,603461,,,3016,
輸給你了,,華語,603462,,,3020,
心結,,華語,603463,,,3022,
可不可以勇敢,,華語,603464,,,3017,
還好有你,,華語,603465,,,3016,
空中樓閣,,華語,603466,,,3017,
情關,,華語,603467,,,3017,
孟林橋,,華語,603468,,,3017,
過去的你,,華語,603469,,,3016,
故事終章,,華語,603470,,,3022,
她說她,,華語,603471,,,3022,
愛死了昨天,,華語,603472,,,3022,
雲底人間,,華語,603473,,,3022,
歸,,華語,603474,,,3022,
看茶,,華語,603475,,,3021,
酩酊,,華語,603476,,,3020,
千燈,,華語,603477,,,3017,
歲歲念,,華語,603478,,,3022,
子莫格尼,,華語,603479,,,3023,
人生以北,,華語,603480,,,3019,
相思難醫,,華語,603481,,,3022,
感謝過去的你,,台語,603482,,,3022,
偷走我三年,,華語,603483,,,3019,
我不是孫悟空,,華語,603484,,,3020,
你說過要在一起,,華語,603485,,,3019,
寫一首情歌,,華語,603486,,,3019,
掀起了風,,華語,603487,,,3022,
輸不起,,華語,603488,,,3022,
亂世遊,,華語,603489,,,3019,
將你還於人海,,華語,603490,,,3022,
青山遠,,華語,603491,,,3022,
等一樹花開,,華語,603492,,,3023,
西風往東吹 Hip-Hop 梧彤 Vickie,,華語,603493,,,3023,
暗戀,,華語,603495,,,3016,
始終錯過,,華語,603496,,,3019,
為君,,華語,603497,,,3023,
曾幾過往,,華語,603498,,,3016,
